"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"999","Akr7a5","4","trans",140431893,21.4859294973106,"Significant_001","Akr7a5","4",139310720,139318786,NA,699056768,FALSE,0.124410621807169
"1000","Hnmt","2","trans",25284905,21.4712813936053,"Significant_001","Hnmt","2",24002911,24049758,NA,227756876,FALSE,0.0874071575633647
"1001","Trim25","11","cis",89983904,21.4325969370998,"Significant_001","Trim25","11",88999403,89020294,NA,1685820900,FALSE,0.0301548492257539
"1002","Trim25","11","trans",90035898,21.4325964259288,"Significant_001","Trim25","11",88999403,89020294,NA,1685872894,FALSE,0.0301548492257539
"1003","9030617O03Rik__1","12",NA,100500190,21.3940764096212,"Significant_001","9030617O03Rik",NA,NA,NA,NA,1825419729,FALSE,0.0995495780368348
"1004","Me2__1","18","trans",70053247,21.3920358257307,"Significant_001","Me2","18",73764954,73815438,NA,2499664415,FALSE,0.0367053974345308
"1005","Pml","9","trans",59735908,21.3852022430645,"Significant_001","Pml","9",58217179,58249796,NA,1386282801,FALSE,0.0154520732761347
"1006","Ggct__1","6","trans",61570765,21.3739532266632,"Significant_001","Ggct","6",54985095,54992960,NA,942538440,FALSE,0.122797613169885
"1007","Rars__1","11","trans",40694886,21.3719987461255,"Significant_001","Rars","11",35808381,35834528,NA,1636531882,FALSE,0.0300257885897787
"1008","Toe1","4","trans",117869106,21.3406860113064,"Significant_001","Toe1","4",116804003,116807601,NA,676493981,FALSE,0.0510234309977571
"1009","Atxn7l3b__1","10","cis",112925758,21.3313679897599,"Significant_001","Atxn7l3b","10",112925428,112929026,NA,1571067761,FALSE,0.000334008456809864
"1010","Ecsit__1","9","cis",22888039,21.3310922784829,"Significant_001","Ecsit","9",22071435,22086296,NA,1349434932,FALSE,0.0514522643292945
"1011","Diablo__1","5","trans",121879869,21.3305611360363,"Significant_001","Diablo","5",123511330,123524164,NA,844012860,FALSE,-0.109382273695496
"1012","Arvcf__1","16","cis",17644705,21.3235652703309,"Significant_001","Arvcf","16",18348182,18407076,NA,2240060834,FALSE,0.0594168347698515
"1013","Lactb2","1","cis",13180557,21.3053763213459,"Significant_001","Lactb2","1",13625893,13660583,NA,13180557,FALSE,0.00572689391543872
"1014","Diablo__1","5","cis",122719150,21.2923189421289,"Significant_001","Diablo","5",123511330,123524164,NA,844852141,FALSE,-0.109382273695496
"1015","Trmt10c__1","16","trans",52452946,21.2916912617697,"Significant_001","Trmt10c","16",56033720,56037786,NA,2274869075,FALSE,-0.211122119864241
"1016","Ganab__2","19","trans",9983267,21.2679760600741,"Significant_001","Ganab","19",8898057,8916742,NA,2537297074,FALSE,-0.251175242953812
"1017","Dars","1","cis",127796761,21.2572901957825,"Significant_001","Dars","1",128363707,128417416,NA,127796761,FALSE,-0.052989579161133
"1018","Msrb1__1","17","trans",23682029,21.2393033394687,"Significant_001","Msrb1","17",24736593,24742778,NA,2351305926,FALSE,-0.0892200883979453
"1019","Galk1__1","11","cis",115296592,21.2306304010845,"Significant_001","Galk1","11",116008357,116012719,NA,1711133588,FALSE,0.0602272487720556
"1020","Galk1__1","11","trans",114923862,21.2306303792355,"Significant_001","Galk1","11",116008357,116012719,NA,1710760858,FALSE,0.0602272487720556
"1021","Mrps36","13","trans",98637321,21.2247456240109,"Significant_001","Mrps36","13",100735940,100744659,NA,1950685882,FALSE,-0.148681409026709
"1022","Ttc37__1","13","trans",72633989,21.1795536811147,"Significant_001","Ttc37","13",76098705,76190318,NA,1924682550,FALSE,-0.0703037713177477
"1023","Irgm1__1","11","cis",49838360,21.1681697517711,"Significant_001","Irgm1","11",48865245,48871420,NA,1645675356,FALSE,-0.017574186113512
"1024","Pml","9","cis",58904481,21.1432577145228,"Significant_001","Pml","9",58217179,58249796,NA,1385451374,FALSE,0.0154520732761347
"1025","Ttc37__1","13","cis",76130221,21.1398373852436,"Significant_001","Ttc37","13",76098705,76190318,NA,1928178782,FALSE,-0.0703037713177477
"1026","Cyp2j6","4","cis",96634208,21.1391198771133,"Significant_001","Cyp2j6","4",96516138,96564305,NA,655259083,FALSE,0.046698667572887
"1027","Plec__4","15","cis",75839660,21.11149846592,"Significant_001","Plec","15",76170974,76231378,NA,2187212104,FALSE,0.0440654622622285
"1028","Plec__4","15","trans",77367605,21.1114982066185,"Significant_001","Plec","15",76170974,76231378,NA,2188740049,FALSE,0.0440654622622285
"1029","Pnpt1__1","11","cis",28921662,21.0909449366769,"Significant_001","Pnpt1","11",29130129,29161827,NA,1624758658,FALSE,-0.109527724490728
"1030","Gm20425__1","9",NA,103499549,21.0831266636798,"Significant_001","Gm20425",NA,NA,NA,NA,1430046442,FALSE,-0.0200054809536859
"1031","BC021614__1","19",NA,3279808,21.072462924944,"Significant_001","BC021614",NA,NA,NA,NA,2530593615,FALSE,0.00441317556763671
"1032","Ngef","1","cis",87705992,21.0676206422118,"Significant_001","Ngef","1",87476829,87573870,NA,87705992,FALSE,-0.203092158162762
"1033","Ptrh2","11","cis",86500191,21.0641534581152,"Significant_001","Ptrh2","11",86684074,86692457,NA,1682337187,FALSE,0.00571284018803887
"1034","Krt23","11","trans",95025917,21.0639548537065,"Significant_001","Krt23","11",99477973,99493120,NA,1690862913,FALSE,0.0572007248694169
"1035","Cast","13","trans",76130221,21.0520836909285,"Significant_001","Cast","13",74692366,74808874,NA,1928178782,FALSE,0.157408773742016
"1036","Cast","13","cis",73700668,21.0520836750472,"Significant_001","Cast","13",74692366,74808874,NA,1925749229,FALSE,0.157408773742016
"1037","Uck1__1","2","trans",30971187,21.0318004708163,"Significant_001","Uck1","2",32255002,32260105,NA,233443158,FALSE,0.0117648718418937
"1038","Ecsit__1","9","trans",25586748,21.0213995580058,"Significant_001","Ecsit","9",22071435,22086296,NA,1352133641,FALSE,0.0514522643292945
"1039","Dpy19l1","9","cis",24453886,20.9980051514323,"Significant_001","Dpy19l1","9",24411778,24503140,NA,1351000779,FALSE,0.0919324577861163
"1040","Cyp2j6","4","trans",97783375,20.994357541011,"Significant_001","Cyp2j6","4",96516138,96564305,NA,656408250,FALSE,0.046698667572887
"1041","Mocos__1","18","trans",21008854,20.9808153923394,"Significant_001","Mocos","18",24653492,24701577,NA,2450620022,FALSE,0.11864859357323
"1042","Setd2__1","9","cis",110547563,20.9737663752961,"Significant_001","Setd2","9",110532500,110618633,NA,1437094456,FALSE,-0.073858508332445
"1043","Setd2__1","9","trans",108981323,20.9737661473883,"Significant_001","Setd2","9",110532500,110618633,NA,1435528216,FALSE,-0.073858508332445
"1044","Cox18","5","cis",90223909,20.9694541433863,"Significant_001","Cox18","5",90214724,90224595,NA,812356900,FALSE,0.0105093879163199
"1045","Mocos__1","18","cis",23804047,20.9672825949974,"Significant_001","Mocos","18",24653492,24701577,NA,2453415215,FALSE,0.11864859357323
"1046","Metap1d","2","trans",69193904,20.9615775723961,"Significant_001","Metap1d","2",71453281,71525194,NA,271665875,FALSE,0.0356682667119777
"1047","Dpy19l1","9","trans",25586748,20.9549516062981,"Significant_001","Dpy19l1","9",24411778,24503140,NA,1352133641,FALSE,0.0919324577861163
"1048","Bpnt1__2","1","trans",184075000,20.9529151780999,"Significant_001","Bpnt1","1",185329428,185357777,NA,184075000,FALSE,-0.050558284320959
"1049","Acad12","5","cis",121607450,20.9523868058407,"Significant_001","Acad12","5",121598277,121618938,NA,843740441,FALSE,-0.0928401820074628
"1050","Btaf1__1","19","cis",36918004,20.9304079133357,"Significant_001","Btaf1","19",36926079,37014057,NA,2564231811,FALSE,0.0384544851810577
"1051","Uck1__1","2","cis",31295270,20.9268341746683,"Significant_001","Uck1","2",32255002,32260105,NA,233767241,FALSE,0.0117648718418937
"1052","Acad12","5","trans",120534324,20.9165210504439,"Significant_001","Acad12","5",121598277,121618938,NA,842667315,FALSE,-0.0928401820074628
"1053","Ngef","1","trans",88699911,20.9068525079878,"Significant_001","Ngef","1",87476829,87573870,NA,88699911,FALSE,-0.203092158162762
"1054","Ces1f","8","cis",92358210,20.8951838973444,"Significant_001","Ces1f","8",93256236,93279766,NA,1282503890,FALSE,0.0111516326917807
"1055","Uchl3","14","trans",100292558,20.8766299977178,"Significant_001","Uchl3","14",101653892,101696125,NA,2079762758,FALSE,0.0691864757123874
"1056","Sco2__1","15","trans",75647064,20.8732512283481,"Significant_001","Sco2","15",89371630,89373891,NA,2187019508,FALSE,0.0679754601226994
"1057","Amacr__1","15","trans",13091782,20.8627744848104,"Significant_001","Amacr","15",10981756,10996624,NA,2124464226,FALSE,-0.0468902614695983
"1058","Rsrc1","3","cis",67474824,20.8531768388079,"Significant_001","Rsrc1","3",66981364,67358403,NA,459060019,FALSE,-0.086841397278507
"1059","Pla2g16","19",NA,10900204,20.8503018172013,"Significant_001","Pla2g16",NA,NA,NA,NA,2538214011,FALSE,-0.144055944055944
"1060","Fam173a","17",NA,25987794,20.8469521662621,"Significant_001","Fam173a",NA,NA,NA,NA,2353611691,FALSE,-0.0633787859479206
"1061","Tmem19","10","trans",116921201,20.825848783661,"Significant_001","Tmem19","10",115340739,115362522,NA,1575063204,FALSE,0.073086409342918
"1062","Aars2","17","cis",45392072,20.825749367256,"Significant_001","Aars2","17",45503515,45520843,NA,2373015969,FALSE,-0.0351394433551045
"1063","Dars","1","trans",127320617,20.8086906552856,"Significant_001","Dars","1",128363707,128417416,NA,127320617,FALSE,-0.052989579161133
"1064","Aimp2__2","5","cis",143758600,20.7741520012866,"Significant_001","Aimp2","5",143902704,143909839,NA,865891591,FALSE,0.0392729633235962
"1065","Ears2","7","cis",122169236,20.7544662417248,"Significant_001","Ears2","7",122034162,122067094,NA,1159873457,FALSE,-0.144620462977331
"1066","Acot6","12","trans",81917672,20.7005661404306,"Significant_001","Acot6","12",84100654,84109783,NA,1806837211,FALSE,-0.0422628900267624
"1067","Abcc6","7","trans",44572626,20.6838975535349,"Significant_001","Abcc6","7",45974110,46030491,NA,1082276847,FALSE,0.00725177905794646
"1068","Rbm28__1","6","trans",31398264,20.6790580840417,"Significant_001","Rbm28","6",29123573,29164724,NA,912365939,FALSE,-0.0806472090169138
"1069","Canx__1","11","cis",50102767,20.6465740203242,"Significant_001","Canx","11",50293957,50325673,NA,1645939763,FALSE,-0.0816591830568262
"1070","Pyroxd2__1","19","trans",40929257,20.6417215498943,"Significant_001","Pyroxd2","19",42725857,42752823,NA,2568243064,FALSE,0.0493282149712092
"1071","Dhrs3__1","4","cis",144893593,20.6103250287636,"Significant_001","Dhrs3","4",144892534,144928209,NA,703518468,FALSE,0.106239152279163
"1072","Ldhb","6","cis",142825424,20.569998203389,"Significant_001","Ldhb","6",142490249,142507957,NA,1023793099,FALSE,-0.0711683255983396
"1073","D3Ertd751e","3","trans",51855730,20.5497509452796,"Significant_001","D3Ertd751e","3",41742606,41803307,NA,443440925,FALSE,-0.0590111642743222
"1074","Ptgs1","2","cis",35583038,20.5263787079658,"Significant_001","Ptgs1","2",36216742,36258593,NA,238055009,FALSE,0.000620688682306141
"1075","Rbm28__1","6","cis",30102204,20.5224571038938,"Significant_001","Rbm28","6",29123573,29164724,NA,911069879,FALSE,-0.0806472090169138
"1076","Atxn7l3b__1","10","trans",111595921,20.5122630539666,"Significant_001","Atxn7l3b","10",112925428,112929026,NA,1569737924,FALSE,0.000334008456809864
"1077","Acot11","4","trans",109842324,20.5099558381966,"Significant_001","Acot11","4",106744555,106805007,NA,668467199,FALSE,0.0706129533205444
"1078","Ctbs","3","cis",146610348,20.5077677092858,"Significant_001","Ctbs","3",146450449,146465849,NA,538195543,FALSE,-0.031006220993384
"1079","Metap1d","2","cis",70964642,20.4785596020783,"Significant_001","Metap1d","2",71453281,71525194,NA,273436613,FALSE,0.0356682667119777
"1080","Acsf3__1","8","trans",121652259,20.4402765850898,"Significant_001","Acsf3","8",122775470,122817887,NA,1311797939,FALSE,-0.0452459753638159
"1081","Ldhb","6","trans",141470958,20.4398163586863,"Significant_001","Ldhb","6",142490249,142507957,NA,1022438633,FALSE,-0.0711683255983396
"1082","Hebp1__1","6","trans",136587259,20.4254548590888,"Significant_001","Hebp1","6",135137519,135168215,NA,1017554934,FALSE,-0.0227319040692568
"1083","Utrn__1","10","cis",12666717,20.4188338339315,"Significant_001","Utrn","10",12382187,12869888,NA,1470808720,FALSE,0.0471610046078131
"1084","Krt23","11","cis",99222066,20.4072097100678,"Significant_001","Krt23","11",99477973,99493120,NA,1695059062,FALSE,0.0572007248694169
"1085","Pyroxd2__1","19","cis",41832495,20.4068680957756,"Significant_001","Pyroxd2","19",42725857,42752823,NA,2569146302,FALSE,0.0493282149712092
"1086","Galm","17","cis",81037588,20.4037680664801,"Significant_001","Galm","17",80127458,80185032,NA,2408661485,FALSE,0.0327600327600328
"1087","Sh3pxd2a","19","cis",47645195,20.3860993064164,"Significant_001","Sh3pxd2a","19",47260174,47464612,NA,2574959002,FALSE,0.0479199875862264
"1088","Utrn__1","10","trans",11297593,20.3704634828103,"Significant_001","Utrn","10",12382187,12869888,NA,1469439596,FALSE,0.0471610046078131
"1089","Acot11","4","cis",107253330,20.3542579347157,"Significant_001","Acot11","4",106744555,106805007,NA,665878205,FALSE,0.0706129533205444
"1090","Cox18","5","trans",77408157,20.3447852925124,"Significant_001","Cox18","5",90214724,90224595,NA,799541148,FALSE,0.0105093879163199
"1091","unknow_203","11",NA,104294887,20.33866015959,"Significant_001","unknow_203",NA,NA,NA,NA,1700131883,FALSE,-0.0359863214942656
"1092","Nme3","17","cis",25574885,20.3041013294243,"Significant_001","Nme3","17",24896500,24897531,NA,2353198782,FALSE,-0.148937070631551
"1093","Nme3","17","trans",25987794,20.3041012060151,"Significant_001","Nme3","17",24896500,24897531,NA,2353611691,FALSE,-0.148937070631551
"1094","Btaf1__1","19","trans",34573723,20.2890660602032,"Significant_001","Btaf1","19",36926079,37014057,NA,2561887530,FALSE,0.0384544851810577
"1095","Dhrs3__1","4","trans",143128225,20.2823387445818,"Significant_001","Dhrs3","4",144892534,144928209,NA,701753100,FALSE,0.106239152279163
"1096","unknow_336","7",NA,97299285,20.280720659088,"Significant_001","unknow_336",NA,NA,NA,NA,1135003506,FALSE,-0.0498393222319603
"1097","Rnf213","11","cis",120285026,20.2806147303271,"Significant_001","Rnf213","11",119389950,119487418,NA,1716122022,FALSE,0.157316367842684
"1098","Khdrbs3","15","trans",72589729,20.2194381963372,"Significant_001","Khdrbs3","15",68928392,69101794,NA,2183962173,FALSE,-0.00304597496165781
"1099","Mipep","14","trans",59348801,20.2138791294314,"Significant_001","Mipep","14",60784562,60905481,NA,2038819001,FALSE,-0.075798778731089
"1100","Mipep","14","cis",60243382,20.2138791294314,"Significant_001","Mipep","14",60784562,60905481,NA,2039713582,FALSE,-0.075798778731089
"1101","Ptrh2","11","trans",83904353,20.1820552828252,"Significant_001","Ptrh2","11",86684074,86692457,NA,1679741349,FALSE,0.00571284018803887
"1102","Vti1b__1","12","cis",78227055,20.1363900819526,"Significant_001","Vti1b","12",79156017,79172685,NA,1803146594,FALSE,0.121161252098351
"1103","As3mt__1","19","trans",44838111,20.1323389645124,"Significant_001","As3mt","19",46707157,46741099,NA,2572151918,FALSE,-0.079255995671452
"1104","Sh3pxd2a","19","trans",46045392,20.0995007605589,"Significant_001","Sh3pxd2a","19",47260174,47464612,NA,2573359199,FALSE,0.0479199875862264
"1105","Tspo","15","trans",84785980,20.0808604959902,"Significant_001","Tspo","15",83563573,83574203,NA,2196158424,FALSE,0.0354460177622428
"1106","Tspo","15","cis",84553628,20.0808604848517,"Significant_001","Tspo","15",83563573,83574203,NA,2195926072,FALSE,0.0354460177622428
"1107","Mtx2__1","2","cis",74748549,20.060603546516,"Significant_001","Mtx2","2",74825812,74876748,NA,277220520,FALSE,-0.0472978195641939
"1108","Mtx2__1","2","trans",73613184,20.0606031156605,"Significant_001","Mtx2","2",74825812,74876748,NA,276085155,FALSE,-0.0472978195641939
"1109","Gstk1","6","trans",43344415,20.0158105635755,"Significant_001","Gstk1","6",42245935,42250441,NA,924312090,FALSE,0.108670447119337
"1110","Entpd8","2","trans",27023221,20.0152660496368,"Significant_001","Entpd8","2",25079296,25085719,NA,229495192,FALSE,-0.133264681403321
"1111","Afg3l1__1","8","trans",122005596,20.0152254237441,"Significant_001","Afg3l1","8",123477862,123503916,NA,1312151276,FALSE,0.0953896747264793
"1112","Galm","17","trans",83775758,20.006438153425,"Significant_001","Galm","17",80127458,80185032,NA,2411399655,FALSE,0.0327600327600328
"1113","Ndufaf6","4","cis",10988733,19.9873642131573,"Significant_001","Ndufaf6","4",11048991,11076237,NA,569613608,FALSE,0.0498525864379523
"1114","Cyp2c54","19","cis",40223122,19.9743030283626,"Significant_001","Cyp2c54","19",40037939,40073845,NA,2567536929,FALSE,-0.0573743421098861
"1115","Cyp2c54","19","trans",38745792,19.9743029545777,"Significant_001","Cyp2c54","19",40037939,40073845,NA,2566059599,FALSE,-0.0573743421098861
"1116","Tars","15","cis",10410108,19.9683082549472,"Significant_001","Tars","15",11383663,11399658,NA,2121782552,FALSE,0.0589905207608688
"1117","Tars","15","trans",10358582,19.9683082549471,"Significant_001","Tars","15",11383663,11399658,NA,2121731026,FALSE,0.0589905207608688
"1118","Tdo2__2","3","trans",83072222,19.9580922046632,"Significant_001","Tdo2","3",81958412,81975728,NA,474657417,FALSE,0.0418309196056524
"1119","Tdo2__2","3","cis",81958423,19.9580920486109,"Significant_001","Tdo2","3",81958412,81975728,NA,473543618,FALSE,0.0418309196056524
"1120","Gpt__1","15","trans",84188415,19.9537817031129,"Significant_001","Gpt","15",76696726,76699675,NA,2195560859,FALSE,0.0394277322202781
"1121","Slc25a13__1","6","trans",8507276,19.9467643286022,"Significant_001","Slc25a13","6",6041218,6217304,NA,889474951,FALSE,-0.176381305731813
