"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"1210","Ttc32","12","cis",8921756,21.2741987722045,"Significant_001","Ttc32","12",9029997,9036394,NA,1733841295,FALSE,0.0777694705807671
"1211","Uck1__1","2","trans",29816780,21.2658023938182,"Significant_001","Uck1","2",32255002,32260105,NA,232288751,FALSE,0.0117648718418937
"1212","Mfn1__1","3","cis",32708784,21.2637941418692,"Significant_001","Mfn1","3",32529443,32579225,NA,424293979,FALSE,-0.111991987473374
"1213","Ano10","9","trans",123215972,21.2637690038134,"Significant_001","Ano10","9",122175874,122294444,NA,1449762865,FALSE,0.0778084617492674
"1214","Arhgap1__1","2","trans",77280708,21.2383163629147,"Significant_001","Arhgap1","2",91650118,91672325,NA,279752679,FALSE,0.107321289288952
"1215","Car1","3","cis",14887907,21.2227699029708,"Significant_001","Car1","3",14766214,14808365,NA,406473102,FALSE,0.125992063492063
"1216","Gm12185","11","cis",49652403,21.1720819230526,"Significant_001","Gm12185","11",48904656,48927182,NA,1645489399,FALSE,0.019819718150912
"1217","Gm12185","11","trans",50104102,21.1720816446257,"Significant_001","Gm12185","11",48904656,48927182,NA,1645941098,FALSE,0.019819718150912
"1218","Pdlim1","19","cis",40574313,21.1675312380948,"Significant_001","Pdlim1","19",40222239,40271616,NA,2567888120,FALSE,-0.0850882925423896
"1219","Srr","11","cis",74796032,21.1518554964836,"Significant_001","Srr","11",74904027,74927533,NA,1670633028,FALSE,0.0880676827511577
"1220","Nqo1","8","trans",108956569,21.1432850876792,"Significant_001","Nqo1","8",107388225,107403205,NA,1299102249,FALSE,0.0633471762548222
"1221","Sec63__1","10","cis",42700443,21.1194333225777,"Significant_001","Sec63","10",42761496,42832514,NA,1500842446,FALSE,-0.00201670988187842
"1222","Nqo1","8","cis",107580451,21.1065664972232,"Significant_001","Nqo1","8",107388225,107403205,NA,1297726131,FALSE,0.0633471762548222
"1223","Acsf3__1","8","cis",123467270,21.1041987282418,"Significant_001","Acsf3","8",122775470,122817887,NA,1313612950,FALSE,-0.0452459753638159
"1224","Gltpd2","11","trans",68520259,21.0837548659143,"Significant_001","Gltpd2","11",70519209,70520736,NA,1664357255,FALSE,-0.0638952716234163
"1225","Gltpd2","11","cis",69561830,21.0837548659143,"Significant_001","Gltpd2","11",70519209,70520736,NA,1665398826,FALSE,-0.0638952716234163
"1226","Ttc38","15","trans",84331036,21.0703080264687,"Significant_001","Ttc38","15",85832282,85858822,NA,2195703480,FALSE,-0.0342278530823338
"1227","Ttc38","15","cis",84921946,21.0703080264678,"Significant_001","Ttc38","15",85832282,85858822,NA,2196294390,FALSE,-0.0342278530823338
"1228","Asrgl1","19","trans",6906769,21.0544560327375,"Significant_001","Asrgl1","19",9111719,9135566,NA,2534220576,FALSE,0.165798848999726
"1229","unknow_321","5",NA,30659458,21.0464902995189,"Significant_001","unknow_321",NA,NA,NA,NA,752792449,FALSE,-0.0100861008610086
"1230","Tlcd2","11","trans",77476457,21.0338720327268,"Significant_001","Tlcd2","11",75468024,75470899,NA,1673313453,FALSE,-0.00117084455980477
"1231","Uck1","2","trans",30344867,21.0310407155445,"Significant_001","Uck1","2",32255002,32260105,NA,232816838,FALSE,0.0117648718418937
"1232","Entpd1","19","trans",44931220,21.0261764594875,"Significant_001","Entpd1","19",40612366,40741602,NA,2572245027,FALSE,0.0501629307791054
"1233","Ero1l__1","14",NA,45657442,21.0205470797276,"Significant_001","Ero1l",NA,NA,NA,NA,2025127642,FALSE,-0.0598400315986966
"1234","unknow_336","7",NA,99336189,21.0048128359363,"Significant_001","unknow_336",NA,NA,NA,NA,1137040410,FALSE,-0.0498393222319603
"1235","Srr__1","11","trans",72304311,20.9907676274476,"Significant_001","Srr","11",74904027,74927533,NA,1668141307,FALSE,0.0880676827511577
"1236","Srr__1","11","cis",74422469,20.9907673694763,"Significant_001","Srr","11",74904027,74927533,NA,1670259465,FALSE,0.0880676827511577
"1237","Nudt19__1","7","cis",35772540,20.9844423160801,"Significant_001","Nudt19","7",35547185,35558643,NA,1073476761,FALSE,-0.0370286746443892
"1238","D3Ertd751e","3","trans",37528235,20.9735100567639,"Significant_001","D3Ertd751e","3",41742606,41803307,NA,429113430,FALSE,-0.0590111642743222
"1239","H2-Eb1__1","17","cis",33380445,20.9640157807974,"Significant_001","H2-Eb1","17",34305867,34316674,NA,2361004342,FALSE,0.0956318076640894
"1240","Uroc1__1","6","trans",92772811,20.9493360347956,"Significant_001","Uroc1","6",90333239,90364551,NA,973740486,FALSE,0.00512258363724519
"1241","Mthfd1__2","12","trans",73939606,20.9429437322997,"Significant_001","Mthfd1","12",76254406,76319820,NA,1798859145,FALSE,-0.0134283365305563
"1242","Mthfd1__2","12","cis",75308685,20.9368673928208,"Significant_001","Mthfd1","12",76254406,76319820,NA,1800228224,FALSE,-0.0134283365305563
"1243","Uggt1__1","1","trans",38088663,20.9365218079346,"Significant_001","Uggt1","1",36140028,36244320,NA,38088663,FALSE,-0.122906872975385
"1244","Acsf3__1","8","trans",123834028,20.9111678690155,"Significant_001","Acsf3","8",122775470,122817887,NA,1313979708,FALSE,-0.0452459753638159
"1245","Bcas3__1","11","trans",82035622,20.88824152268,"Significant_001","Bcas3","11",85353110,85826058,NA,1677872618,FALSE,0.0181269308355316
"1246","Cyp4f14","17","cis",33747743,20.8813610230512,"Significant_001","Cyp4f14","17",32903357,32917376,NA,2361371640,FALSE,-0.167892854382304
"1247","Bcas3__1","11","cis",84509677,20.8622922951152,"Significant_001","Bcas3","11",85353110,85826058,NA,1680346673,FALSE,0.0181269308355316
"1248","Tlcd2","11","cis",74522569,20.8465062495485,"Significant_001","Tlcd2","11",75468024,75470899,NA,1670359565,FALSE,-0.00117084455980477
"1249","Ide","19","cis",36620175,20.8216266802161,"Significant_001","Ide","19",37268743,37334544,NA,2563933982,FALSE,-0.00463070317825045
"1250","Gatm","2","cis",121905935,20.8214793221847,"Significant_001","Gatm","2",122594473,122611277,NA,324377906,FALSE,0.0576817277715866
"1251","9030617O03Rik__2","12",NA,102753721,20.8211426758384,"Significant_001","9030617O03Rik",NA,NA,NA,NA,1827673260,FALSE,0.0995495780368348
"1252","Ido2__1","8","cis",25201145,20.804636768315,"Significant_001","Ido2","8",24531892,24576414,NA,1215346825,FALSE,0.0280723204811996
"1253","Txndc17","11","cis",72209598,20.788071677831,"Significant_001","Txndc17","11",72207554,72210487,NA,1668046594,FALSE,0.152475915424669
"1254","Acox2__1","14","trans",19708143,20.7743452641867,"Significant_001","Acox2","14",8225511,8259019,NA,1999178343,FALSE,0.121909058329996
"1255","Acox2__1","14","cis",8056219,20.7650124488806,"Significant_001","Acox2","14",8225511,8259019,NA,1987526419,FALSE,0.121909058329996
"1256","Akr1e1","4","trans",145045096,20.7639516346834,"Significant_001","Akr1e1","13",4591123,4609164,NA,703669971,FALSE,0.0193027945836935
"1257","Ide","19","trans",36112285,20.7614055858299,"Significant_001","Ide","19",37268743,37334544,NA,2563426092,FALSE,-0.00463070317825045
"1258","Acad12","5","cis",120730589,20.7476800784191,"Significant_001","Acad12","5",121598277,121618938,NA,842863580,FALSE,-0.0928401820074628
"1259","Acad12","5","trans",120519480,20.7367261828456,"Significant_001","Acad12","5",121598277,121618938,NA,842652471,FALSE,-0.0928401820074628
"1260","Fam151b","13","trans",93499386,20.7314999038585,"Significant_001","Fam151b","13",92449620,92484031,NA,1945547947,FALSE,0.0237766660916566
"1261","Fam151b","13","cis",92492599,20.7314999038585,"Significant_001","Fam151b","13",92449620,92484031,NA,1944541160,FALSE,0.0237766660916566
"1262","unknow_203","11",NA,103103327,20.7265125709149,"Significant_001","unknow_203",NA,NA,NA,NA,1698940323,FALSE,-0.0359863214942656
"1263","Acy1__1","9","trans",104198693,20.7019511049676,"Significant_001","Acy1","9",106432981,106438236,NA,1430745586,FALSE,-0.178981245300785
"1264","Akr1c6","13","trans",5870051,20.6999535553305,"Significant_001","Akr1c6","13",4434311,4457530,NA,1857918612,FALSE,0.0335813816219407
"1265","Plcg1","2","cis",160311798,20.6962562184856,"Significant_001","Plcg1","2",160731310,160775760,NA,362783769,FALSE,0.0529474179789335
"1266","Dusp3__1","11","cis",101893658,20.6871882236699,"Significant_001","Dusp3","11",101971141,101987013,NA,1697730654,FALSE,0.00153815191765856
"1267","Rwdd3","3","cis",121426628,20.6762812438007,"Significant_001","Rwdd3","3",121155397,121171781,NA,513011823,FALSE,0.0488790233074362
"1268","Usp33__1","3","cis",152463417,20.6718547204084,"Significant_001","Usp33","3",152346184,152393617,NA,544048612,FALSE,-0.0191002835418753
"1269","Rdh11__1","12","cis",79290877,20.6519921372391,"Significant_001","Rdh11","12",79174233,79191855,NA,1804210416,FALSE,-0.0161969208283267
"1270","Ptrh1","2","cis",33562350,20.6513394245024,"Significant_001","Ptrh1","2",32775748,32778708,NA,236034321,FALSE,0.0780893409995577
"1271","Ptrh1","2","trans",33887374,20.6513389920015,"Significant_001","Ptrh1","2",32775748,32778708,NA,236359345,FALSE,0.0780893409995577
"1272","Acad10","5","trans",119684409,20.6495347946233,"Significant_001","Acad10","5",121621026,121660603,NA,841817400,FALSE,-0.0897400763117398
"1273","Dusp3__1","11","trans",103077551,20.6411735603452,"Significant_001","Dusp3","11",101971141,101987013,NA,1698914547,FALSE,0.00153815191765856
"1274","Cars__1","7","trans",140099937,20.6325348681436,"Significant_001","Cars","7",143557230,143600090,NA,1177804158,FALSE,0.0669027692869841
"1275","Atxn7l3b__1","10","cis",112925758,20.6272857663953,"Significant_001","Atxn7l3b","10",112925428,112929026,NA,1571067761,FALSE,0.000334008456809864
"1276","As3mt__1","19","cis",47645195,20.5962413235372,"Significant_001","As3mt","19",46707157,46741099,NA,2574959002,FALSE,-0.079255995671452
"1277","Blvrb","7","cis",27187135,20.575496005856,"Significant_001","Blvrb","7",27447978,27465981,NA,1064891356,FALSE,0.0282831263921974
"1278","Asgr2__1","11","trans",72154200,20.5645708010262,"Significant_001","Asgr2","11",70092644,70106187,NA,1667991196,FALSE,-0.100111727132829
"1279","Asgr2__1","11","cis",71026150,20.5598866821785,"Significant_001","Asgr2","11",70092644,70106187,NA,1666863146,FALSE,-0.100111727132829
"1280","Amdhd1","10","cis",93589601,20.4915407961209,"Significant_001","Amdhd1","10",93523338,93540111,NA,1551731604,FALSE,-0.0500101889523649
"1281","Lyrm7","11","trans",53770060,20.4842814794321,"Significant_001","Lyrm7","11",54826866,54860921,NA,1649607056,FALSE,-0.0177979099047687
"1282","Lyrm7","11","cis",54717587,20.4842813850435,"Significant_001","Lyrm7","11",54826866,54860921,NA,1650554583,FALSE,-0.0177979099047687
"1283","Syt1","10","cis",108499980,20.4834613685507,"Significant_001","Syt1","10",108497650,109010980,NA,1566641983,FALSE,-0.106739367502726
"1284","Ces1f__1","8","trans",94300790,20.4783032587524,"Significant_001","Ces1f","8",93256236,93279766,NA,1284446470,FALSE,0.0111516326917807
"1285","Anxa11__1","14","cis",25699903,20.4776348151011,"Significant_001","Anxa11","14",25842127,25886804,NA,2005170103,FALSE,-0.0498274904961668
"1286","Exoc1__1","5","cis",76532791,20.4713453586182,"Significant_001","Exoc1","5",76529307,76570298,NA,798665782,FALSE,0.044181748931428
"1287","Mri1","8","cis",84234979,20.4705785306405,"Significant_001","Mri1","8",84250576,84257324,NA,1274380659,FALSE,-0.00717442783762323
"1288","Uroc1__1","6","cis",90680616,20.4407264968551,"Significant_001","Uroc1","6",90333239,90364551,NA,971648291,FALSE,0.00512258363724519
"1289","Enpp3","10","cis",24711902,20.4399557418848,"Significant_001","Enpp3","10",24773814,24836195,NA,1482853905,FALSE,0.0759951226903125
"1290","Fdxr","11","cis",115246973,20.4353452667701,"Significant_001","Fdxr","11",115268024,115277101,NA,1711083969,FALSE,0.0032559149120903
"1291","Dsc2__1","18","trans",15007815,20.4247148584847,"Significant_001","Dsc2","18",20030633,20059554,NA,2444618983,FALSE,-0.0609967695975398
"1292","Fah__3","7","cis",84304864,20.423303556571,"Significant_001","Fah","7",84585159,84605942,NA,1122009085,FALSE,-0.0586672850306723
"1293","Fah__3","7","trans",86718621,20.4233035556404,"Significant_001","Fah","7",84585159,84605942,NA,1124422842,FALSE,-0.0586672850306723
"1294","Acad10","5","cis",120899561,20.419831765119,"Significant_001","Acad10","5",121621026,121660603,NA,843032552,FALSE,-0.0897400763117398
"1295","Plin3__1","17","trans",64710710,20.4063076259604,"Significant_001","Plin3","17",56278962,56290511,NA,2392334607,FALSE,0.163381607886952
"1296","Glipr2","4","cis",43373288,20.3882099953541,"Significant_001","Glipr2","4",43957702,43979118,NA,601998163,FALSE,0.256648491457652
"1297","Hsd17b2","8","cis",117791965,20.3677200828697,"Significant_001","Hsd17b2","8",117700982,117759030,NA,1307937645,FALSE,-0.138225435841221
"1298","Lrpap1__1","5","cis",35080487,20.3658230761,"Significant_001","Lrpap1","5",35091490,35105699,NA,757213478,FALSE,0.015044515181539
"1299","Uck1","2","cis",32193851,20.360898729395,"Significant_001","Uck1","2",32255002,32260105,NA,234665822,FALSE,0.0117648718418937
"1300","Ldhd__1","8","cis",111629309,20.3581987850156,"Significant_001","Ldhd","8",111625611,111630336,NA,1301774989,FALSE,0.0869012233769702
"1301","Glipr2","4","trans",42953297,20.3487584813064,"Significant_001","Glipr2","4",43957702,43979118,NA,601578172,FALSE,0.256648491457652
"1302","Abca8a","11","cis",110089989,20.3471783747082,"Significant_001","Abca8a","11",110025634,110097580,NA,1705926985,FALSE,-0.162777171937477
"1303","Dsc2__1","18","cis",20059374,20.3448849525018,"Significant_001","Dsc2","18",20030633,20059554,NA,2449670542,FALSE,-0.0609967695975398
"1304","Pex3__1","10","trans",14668008,20.3420946231648,"Significant_001","Pex3","10",13523842,13553142,NA,1472810011,FALSE,0.141615765492531
"1305","Pex3__1","10","cis",14420505,20.3420946011722,"Significant_001","Pex3","10",13523842,13553142,NA,1472562508,FALSE,0.141615765492531
"1306","Plin3__1","17","cis",56263366,20.3331981537611,"Significant_001","Plin3","17",56278962,56290511,NA,2383887263,FALSE,0.163381607886952
"1307","Apon","10","trans",127231046,20.3291974304053,"Significant_001","Apon","10",128254131,128255901,NA,1585373049,FALSE,0.0620265485477296
"1308","Rwdd3","3","trans",116968516,20.3014984110932,"Significant_001","Rwdd3","3",121155397,121171781,NA,508553711,FALSE,0.0488790233074362
"1309","Pgm5","19","trans",27254097,20.2992641323724,"Significant_001","Pgm5","19",24678261,24861842,NA,2554567904,FALSE,-0.0545495429025163
"1310","Chid1","7","trans",135528384,20.2562023318569,"Significant_001","Chid1","7",141493136,141539905,NA,1173232605,FALSE,-0.0910719575674646
"1311","Cald1__2","6","cis",35508927,20.2011060105874,"Significant_001","Cald1","6",34598495,34775469,NA,916476602,FALSE,-0.029045643153527
"1312","Nagk","6","trans",93943259,20.2010343904026,"Significant_001","Nagk","6",83794983,83802556,NA,974910934,FALSE,0.161793536690769
"1313","Nop2","6","trans",123125001,20.1989152598922,"Significant_001","Nop2","6",125131883,125144753,NA,1004092676,FALSE,0.00667015889645539
"1314","Mms19","19","cis",42755271,20.1946344496724,"Significant_001","Mms19","19",41943707,41981164,NA,2570069078,FALSE,0.0329898435762473
"1315","Mms19","19","trans",43500087,20.1946336666562,"Significant_001","Mms19","19",41943707,41981164,NA,2570813894,FALSE,0.0329898435762473
"1316","Mri1","8","trans",82763703,20.1794056430829,"Significant_001","Mri1","8",84250576,84257324,NA,1272909383,FALSE,-0.00717442783762323
"1317","Oxr1","15","trans",43511762,20.1767095553344,"Significant_001","Oxr1","15",41447482,41861051,NA,2154884206,FALSE,0.0241889548498158
"1318","Oxr1","15","cis",41860700,20.1761293816658,"Significant_001","Oxr1","15",41447482,41861051,NA,2153233144,FALSE,0.0241889548498158
"1319","Cald1__2","6","trans",36715697,20.1671352023635,"Significant_001","Cald1","6",34598495,34775469,NA,917683372,FALSE,-0.029045643153527
"1320","Txndc17","11","trans",65828917,20.1640044182833,"Significant_001","Txndc17","11",72207554,72210487,NA,1661665913,FALSE,0.152475915424669
"1321","Nmnat3","9","trans",97020638,20.1631415514974,"Significant_001","Nmnat3","9",98287433,98420533,NA,1423567531,FALSE,-0.0300751879699248
"1322","Pdlim1","19","trans",41892595,20.1373548617553,"Significant_001","Pdlim1","19",40222239,40271616,NA,2569206402,FALSE,-0.0850882925423896
"1323","Efl1","7","cis",82777559,20.1101031095256,"Significant_001","Efl1","7",82648603,82777852,NA,1120481780,FALSE,-0.00986710893708143
"1324","Pter__1","2","cis",12978194,20.1010702130305,"Significant_001","Pter","2",12924037,13003454,NA,215450165,FALSE,0.0521885166993416
"1325","Clec4f__1","6","cis",83675642,20.0821263864717,"Significant_001","Clec4f","6",83644542,83656116,NA,964643317,FALSE,-0.0931551320699032
"1326","Hsdl2__2","4","trans",65354020,20.0699475845644,"Significant_001","Hsdl2","4",59581517,59618694,NA,623978895,FALSE,0.0369181380417336
"1327","Sorbs3__1","14","cis",70164348,20.0647079903748,"Significant_001","Sorbs3","14",70180468,70212023,NA,2049634548,FALSE,-0.114107971617599
"1328","Anxa1","19","trans",18652389,20.0634101491003,"Significant_001","Anxa1","19",20373434,20390671,NA,2545966196,FALSE,0.329656223109368
"1329","Sult1d1","5","trans",89179796,20.0570505444264,"Significant_001","Sult1d1","5",87554650,87569006,NA,811312787,FALSE,-0.163241070612953
"1330","Stab1__1","14","cis",30522711,20.0403961279914,"Significant_001","Stab1","14",31139017,31168651,NA,2009992911,FALSE,-0.158247400866143
"1331","Adsl__1","15","trans",82997878,20.0142331812532,"Significant_001","Adsl","15",80948490,80970947,NA,2194370322,FALSE,0.0761606433213334
"1332","Tspo","15","cis",83546974,20.003800086751,"Significant_001","Tspo","15",83563573,83574203,NA,2194919418,FALSE,0.0354460177622428
"1333","Ces1b__1","8","cis",92359644,19.994230961631,"Significant_001","Ces1b","8",93056725,93080017,NA,1282505324,FALSE,-0.0241653842640414
